train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count,transcript_norm_for_match
iemocap_train_02277,iemocap_04093,Ses03F_script01_1_F053,Ses03F_script01_1,Ses03,Ses03F,female,neu,neutral,448.511,453.2734,4.762399999999957,2.6667,2.0,1.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F053.wav,True,4.7623125,16000,1,Yeah. I can see that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script01_1.txt,True,neutral,0,0.416675,0.25,0.0833249999999999,IEMOCAP_full_release,5,yeah i can see that
iemocap_train_02536,iemocap_05268,Ses03M_script01_1_F046,Ses03M_script01_1,Ses03,Ses03F,female,sad,sad,419.067,422.6352,3.5681999999999903,3.5,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F046.wav,True,3.5681875,16000,1,Yeah.  I can see that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script01_1.txt,True,sad,2,0.625,0.25,0.25,IEMOCAP_full_release,5,yeah i can see that
iemocap_train_01152,iemocap_02077,Ses02F_impro07_F005,Ses02F_impro07,Ses02,Ses02F,female,exc,happy,29.97,31.0789,1.108900000000002,4.0,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F005.wav,True,1.1089375,16000,1,"Yeah, I know.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro07.txt,True,happy,3,0.75,0.625,0.5,IEMOCAP_full_release,3,yeah i know
iemocap_train_00007,iemocap_00031,Ses01F_impro02_F001,Ses01F_impro02,Ses01,Ses01F,female,sad,sad,19.85,22.78,2.93,2.0,1.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F001.wav,True,2.93,16000,1,Yeah.  I know.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt,True,sad,2,0.25,0.125,0.125,IEMOCAP_full_release,3,yeah i know
iemocap_train_03355,iemocap_06095,Ses04F_impro06_F010,Ses04F_impro06,Ses04,Ses04F,female,sad,sad,223.63,225.49,1.8600000000000136,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F010.wav,True,1.86,16000,1,"Yeah, I know.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_impro06.txt,True,sad,2,0.375,0.25,0.375,IEMOCAP_full_release,3,yeah i know
iemocap_train_01923,iemocap_03033,Ses02M_impro07_M008,Ses02M_impro07,Ses02,Ses02M,male,exc,happy,50.8832,52.08,1.196799999999996,3.5,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M008.wav,True,1.1968125,16000,1,"Yeah. I know, I know.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro07.txt,True,happy,3,0.625,0.5,0.625,IEMOCAP_full_release,5,yeah i know i know
iemocap_train_03348,iemocap_06088,Ses04F_impro06_F003,Ses04F_impro06,Ses04,Ses04F,female,sad,sad,111.44,113.39,1.9500000000000028,2.0,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F003.wav,True,1.9499375,16000,1,Yeah. I know. I know.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_impro06.txt,True,sad,2,0.25,0.5,0.375,IEMOCAP_full_release,5,yeah i know i know
iemocap_train_03557,iemocap_06993,Ses04M_impro03_F007,Ses04M_impro03,Ses04,Ses04F,female,exc,happy,82.87,84.8,1.9299999999999928,4.0,3.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F007.wav,True,1.93,16000,1,"Yeah, it is.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro03.txt,True,happy,3,0.75,0.5,0.75,IEMOCAP_full_release,3,yeah it is
iemocap_train_01027,iemocap_01632,Ses01M_script02_2_M039,Ses01M_script02_2,Ses01,Ses01M,male,neu,neutral,364.565,365.95,1.384999999999991,2.0,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M039.wav,True,1.385,16000,1,"Yeah, it is.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script02_2.txt,True,neutral,0,0.25,0.25,0.25,IEMOCAP_full_release,3,yeah it is
iemocap_train_00156,iemocap_00492,Ses01F_script01_3_F028,Ses01F_script01_3,Ses01,Ses01F,female,neu,neutral,259.13,261.66,2.5300000000000296,2.6667,2.3333,1.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav,True,2.5299375,16000,1,"Yeah, sure.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script01_3.txt,True,neutral,0,0.416675,0.333325,0.166675,IEMOCAP_full_release,2,yeah sure
iemocap_train_03458,iemocap_06491,Ses04F_script01_3_F023,Ses04F_script01_3,Ses04,Ses04F,female,neu,neutral,196.82,199.2162,2.396199999999993,3.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F023.wav,True,2.3961875,16000,1,"Yeah, sure.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script01_3.txt,True,neutral,0,0.5,0.5,0.5,IEMOCAP_full_release,2,yeah sure
iemocap_train_04522,iemocap_08660,Ses05F_script01_3_F021,Ses05F_script01_3,Ses05,Ses05F,female,neu,neutral,241.576,243.2685,1.6924999999999957,3.0,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F021.wav,True,1.6925625,16000,1,yeah sure.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_script01_3.txt,True,neutral,0,0.5,0.375,0.5,IEMOCAP_full_release,2,yeah sure
iemocap_train_04809,iemocap_09697,Ses05M_script01_3_F022,Ses05M_script01_3,Ses05,Ses05F,female,neu,neutral,229.27,230.95,1.6799999999999784,2.5,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F022.wav,True,1.68,16000,1,"Yeah, sure.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_script01_3.txt,True,neutral,0,0.375,0.25,0.25,IEMOCAP_full_release,2,yeah sure
iemocap_train_00442,iemocap_01421,Ses01M_script01_3_F023,Ses01M_script01_3,Ses01,Ses01F,female,sad,sad,277.23,279.39,2.159999999999968,2.5,2.0,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F023.wav,True,2.1599375,16000,1,"Yeah, sure.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script01_3.txt,True,sad,2,0.375,0.25,0.125,IEMOCAP_full_release,2,yeah sure
iemocap_train_01240,iemocap_02345,Ses02F_script01_3_F023,Ses02F_script01_3,Ses02,Ses02F,female,sad,sad,206.99,208.41,1.4199999999999875,3.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F023.wav,True,1.4199375,16000,1,"Yeah, sure.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script01_3.txt,True,sad,2,0.625,0.25,0.375,IEMOCAP_full_release,2,yeah sure
iemocap_train_02306,iemocap_04218,Ses03F_script01_3_F029,Ses03F_script01_3,Ses03,Ses03F,female,sad,sad,258.1442,260.0823,1.938099999999963,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F029.wav,True,1.9380625,16000,1,"Yeah, sure.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script01_3.txt,True,sad,2,0.5,0.25,0.375,IEMOCAP_full_release,2,yeah sure
iemocap_train_03195,iemocap_05486,Ses03M_script02_1_M026,Ses03M_script02_1,Ses03,Ses03M,male,exc,happy,212.7177,214.9575,2.2398000000000025,1.5,3.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M026.wav,True,2.23975,16000,1,Yeah they do.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script02_1.txt,True,happy,3,0.125,0.5,0.75,IEMOCAP_full_release,3,yeah they do
iemocap_train_00996,iemocap_01528,Ses01M_script02_1_M030,Ses01M_script02_1,Ses01,Ses01M,male,neu,neutral,247.92,249.52,1.6000000000000227,2.5,3.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M030.wav,True,1.6,16000,1,"Yeah, they do.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script02_1.txt,True,neutral,0,0.375,0.625,0.375,IEMOCAP_full_release,3,yeah they do
iemocap_train_01425,iemocap_03004,Ses02M_impro07_F009,Ses02M_impro07,Ses02,Ses02F,female,exc,happy,57.9792,59.3824,1.4031999999999982,3.0,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F009.wav,True,1.4031875,16000,1,"Yeah, totally.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro07.txt,True,happy,3,0.5,0.625,0.5,IEMOCAP_full_release,2,yeah totally
iemocap_train_03388,iemocap_06150,Ses04F_impro07_F039,Ses04F_impro07,Ses04,Ses04F,female,exc,happy,192.16,195.31,3.1500000000000057,4.5,4.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F039.wav,True,3.15,16000,1,Yeah.  Totally.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_impro07.txt,True,happy,3,0.875,0.75,0.75,IEMOCAP_full_release,2,yeah totally
iemocap_train_04354,iemocap_08057,Ses05F_impro03_F058,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,263.05,264.44,1.3899999999999864,4.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F058.wav,True,1.3899375,16000,1,"Yeah, totally.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.5,0.5,IEMOCAP_full_release,2,yeah totally
iemocap_train_01458,iemocap_03085,Ses02M_impro08_F027,Ses02M_impro08,Ses02,Ses02F,female,neu,neutral,208.1123,209.3096,1.1972999999999845,3.6667,2.6667,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F027.wav,True,1.19725,16000,1,"Yeah, totally.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro08.txt,True,neutral,0,0.666675,0.416675,0.25,IEMOCAP_full_release,2,yeah totally
iemocap_train_04075,iemocap_07034,Ses04M_impro03_M022,Ses04M_impro03,Ses04,Ses04M,male,hap,happy,186.95,188.77,1.8200000000000216,4.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M022.wav,True,1.8199375,16000,1,"Yeah, yeah.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro03.txt,True,happy,3,0.75,0.375,0.375,IEMOCAP_full_release,2,yeah yeah
iemocap_train_04126,iemocap_07259,Ses04M_impro07_M002,Ses04M_impro07,Ses04,Ses04M,male,exc,happy,21.77,23.5899,1.8199000000000003,4.5,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M002.wav,True,1.819875,16000,1,"Yeah, yeah.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro07.txt,True,happy,3,0.875,0.625,0.625,IEMOCAP_full_release,2,yeah yeah
iemocap_train_01966,iemocap_03113,Ses02M_impro08_M024,Ses02M_impro08,Ses02,Ses02M,male,neu,neutral,170.5161,172.3926,1.876499999999993,3.0,3.3333,2.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M024.wav,True,1.8765625,16000,1,Yeah. yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro08.txt,True,neutral,0,0.5,0.583325,0.416675,IEMOCAP_full_release,2,yeah yeah
iemocap_train_04421,iemocap_08349,Ses05F_impro06_F029,Ses05F_impro06,Ses05,Ses05F,female,sad,sad,220.78,222.76,1.9799999999999895,2.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F029.wav,True,1.98,16000,1,yeah yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,sad,2,0.375,0.375,0.375,IEMOCAP_full_release,2,yeah yeah
iemocap_train_00453,iemocap_01494,Ses01M_script02_1_F021,Ses01M_script02_1,Ses01,Ses01F,female,ang,angry,276.94,278.44,1.5,2.0,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F021.wav,True,1.5,16000,1,Yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script02_1.txt,True,angry,1,0.25,0.625,0.875,IEMOCAP_full_release,1,yes
iemocap_train_02973,iemocap_04913,Ses03M_impro05a_M005,Ses03M_impro05a,Ses03,Ses03M,male,ang,angry,33.53,34.59,1.0600000000000025,2.5,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M005.wav,True,1.0599375,16000,1,Yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro05a.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro05a.txt,True,angry,1,0.375,0.5,0.625,IEMOCAP_full_release,1,yes
iemocap_train_03468,iemocap_06564,Ses04F_script02_1_F017,Ses04F_script02_1,Ses04,Ses04F,female,ang,angry,189.91,191.9113,2.0013000000000147,2.0,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F017.wav,True,2.00125,16000,1,Yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script02_1.txt,True,angry,1,0.25,0.375,0.5,IEMOCAP_full_release,1,yes
iemocap_train_03700,iemocap_07562,Ses04M_script02_1_F005,Ses04M_script02_1,Ses04,Ses04F,female,ang,angry,72.68,74.05,1.3699999999999903,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F005.wav,True,1.37,16000,1,Yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_script02_1.txt,True,angry,1,0.375,0.375,0.5,IEMOCAP_full_release,1,yes
iemocap_train_03707,iemocap_07574,Ses04M_script02_1_F017,Ses04M_script02_1,Ses04,Ses04F,female,ang,angry,204.0766,205.5448,1.468199999999996,2.5,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F017.wav,True,1.468125,16000,1,Yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_script02_1.txt,True,angry,1,0.375,0.625,0.5,IEMOCAP_full_release,1,yes
iemocap_train_03303,iemocap_05903,Ses04F_impro03_F036,Ses04F_impro03,Ses04,Ses04F,female,exc,happy,191.06,192.12,1.0600000000000025,4.0,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F036.wav,True,1.0599375,16000,1,Yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_impro03.txt,True,happy,3,0.75,0.625,0.75,IEMOCAP_full_release,1,yes
iemocap_train_03623,iemocap_07224,Ses04M_impro07_F007,Ses04M_impro07,Ses04,Ses04F,female,exc,happy,68.19,69.29,1.1000000000000083,4.0,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F007.wav,True,1.1,16000,1,Yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro07.txt,True,happy,3,0.75,0.5,0.625,IEMOCAP_full_release,1,yes
iemocap_train_04630,iemocap_09120,Ses05M_impro03_F018,Ses05M_impro03,Ses05,Ses05F,female,exc,happy,158.18,159.33,1.1500000000000057,4.0,3.3333,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F018.wav,True,1.15,16000,1,yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro03.txt,True,happy,3,0.75,0.583325,0.5,IEMOCAP_full_release,1,yes
iemocap_train_05310,iemocap_09378,Ses05M_impro07_M005,Ses05M_impro07,Ses05,Ses05M,male,exc,happy,18.33,19.69,1.360000000000003,4.0,3.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M005.wav,True,1.36,16000,1,yes.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro07.txt,True,happy,3,0.75,0.625,0.375,IEMOCAP_full_release,1,yes
